id,config_file_path,strategy,market,symbol,base_asset,quote_asset,creation_timestamp,order_type,amount,price,last_status,last_update_timestamp
sell://ETH-USDC/eae18824e61e319263015bec04,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588998120019,LIMIT,0.156599,213.9169,OrderCancelled,1588998180002
buy://ETH-USDC/664b4d13783a7293642c8c18e6,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588998234002,LIMIT,0.0219513,213.6681,BuyOrderCompleted,1588998281091
sell://ETH-USDC/ef47679bf4cb2b0935bf53191a,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588998234015,LIMIT,0.1780487,213.8819,OrderCancelled,1588998294002
buy://ETH-USDC/59cbf69799cbb3db7374b0a4e1,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588998342002,LIMIT,0.0113945,213.6081,BuyOrderCompleted,1588998356014
sell://ETH-USDC/7c7fd87df5894dda20604845ce,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588998342021,LIMIT,0.1886055,213.8219,OrderCancelled,1588998402001
buy://ETH-USDC/1134571fff1854f06236379cc3,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588998416002,LIMIT,0.0061133,213.5482,OrderCancelled,1588998476001
sell://ETH-USDC/a98176798504dcb2f96fa3c2de,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588998416017,LIMIT,0.1938867,213.7618,OrderCancelled,1588998476017
buy://ETH-USDC/60c6c41164860575e20e880271,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588998477001,LIMIT,0.0062514,213.5282,OrderCancelled,1588998537002
sell://ETH-USDC/bd3805e25594c8c1d2b1b26db7,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588998477015,LIMIT,0.1937486,213.7418,SellOrderCompleted,1588998490017
buy://ETH-USDC/d67351f62c651ba2cfc785484d,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588998550002,LIMIT,0.1017525,213.7231,OrderCancelled,1588998610001
sell://ETH-USDC/0aaf673582aeb870f66687409a,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588998550016,LIMIT,0.0982474,213.9369,SellOrderCompleted,1588998592017
buy://ETH-USDC/da5faa1b59e350a6e3bf8d37f3,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588998652002,LIMIT,0.1501568,213.823,OrderCancelled,1588998712002
sell://ETH-USDC/b83ffe4d33c752d15c16c570a8,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588998652017,LIMIT,0.0498432,214.037,SellOrderCompleted,1588998698020
buy://ETH-USDC/315648f2d5b6eb6080d8cef1b2,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588998758002,LIMIT,0.1731909,214.0779,BuyOrderCompleted,1588998778018
sell://ETH-USDC/d515900dc15a277ca5c9e0ad3f,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588998758017,LIMIT,0.026809,214.2921,OrderCancelled,1588998818001
buy://ETH-USDC/7a9338d97b852b3afad6b954ab,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588998838002,LIMIT,0.0856975,214.2078,OrderCancelled,1588998898002
sell://ETH-USDC/9eca30b76b405754f0e39bd6ec,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588998838017,LIMIT,0.1143024,214.4222,SellOrderCompleted,1588998863018
buy://ETH-USDC/c1ea5e7c47f31297e3bdfbdfdd,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588998923002,LIMIT,0.1421369,214.3078,OrderCancelled,1588998983002
sell://ETH-USDC/821ed12d53da91bbe1226cd632,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588998923016,LIMIT,0.057863,214.5222,SellOrderCompleted,1588998968017
buy://ETH-USDC/406e24e05bf5f6f05609e108d3,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588999028001,LIMIT,0.1699678,214.4577,OrderCancelled,1588999088001
sell://ETH-USDC/23bdf8ba804e26d605915eba9a,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588999028017,LIMIT,0.0300321,214.6723,OrderCancelled,1588999088018
buy://ETH-USDC/b93aed7b12dde5f9e45160806f,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588999089001,LIMIT,0.1692282,214.5577,OrderCancelled,1588999149026
sell://ETH-USDC/c0d16e40670203317593cc0f11,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588999089013,LIMIT,0.0307718,214.7723,SellOrderCompleted,1588999149014
buy://ETH-USDC/6b2d196777b4ec11dcec5246bf,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588999209002,LIMIT,0.1896219,213.888,BuyOrderCompleted,1588999211857
sell://ETH-USDC/4095130c153409236b7bc92928,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588999209014,LIMIT,0.0103781,214.102,SellOrderCompleted,1588999219018
buy://ETH-USDC/3a97221581428114f63c171f21,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588999279002,LIMIT,0.0994954,213.963,OrderCancelled,1588999339002
sell://ETH-USDC/6ed0d33f712289b204cb7bd617,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588999279016,LIMIT,0.1005046,214.177,OrderCancelled,1588999339017
buy://ETH-USDC/1ef1f6614d320b8d22d019f5c3,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588999340002,LIMIT,0.0994235,213.973,OrderCancelled,1588999400002
sell://ETH-USDC/1364f5e2807700b881839e9ea5,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588999340016,LIMIT,0.1005765,214.187,OrderCancelled,1588999400017
buy://ETH-USDC/b897c43f2d65fcedb6fbbd9558,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588999401002,LIMIT,0.0993515,213.983,OrderCancelled,1588999461001
sell://ETH-USDC/5b3f8559e9e9d1f7df0f926379,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588999401014,LIMIT,0.1006484,214.197,OrderCancelled,1588999461016
buy://ETH-USDC/d7592dd85ff1bc45683f06a9c5,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588999462002,LIMIT,0.1001789,213.868,BuyOrderCompleted,1588999467014
sell://ETH-USDC/3001f28ae1ed318ca05171b867,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588999462015,LIMIT,0.099821,214.082,OrderCancelled,1588999522002
buy://ETH-USDC/c26c4a295d96b82fc9294d7274,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588999527001,LIMIT,0.0505643,213.803,BuyOrderCompleted,1588999562015
sell://ETH-USDC/6f6466b654505289f5fa91e66c,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588999527014,LIMIT,0.1494356,214.017,OrderCancelled,1588999587002
buy://ETH-USDC/fad754351c7a4173a6faeeb959,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588999622001,LIMIT,0.0279389,213.4232,OrderCancelled,1588999682001
sell://ETH-USDC/0156085fe171aa7889903351df,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588999622014,LIMIT,0.172061,213.6368,SellOrderCompleted,1588999678016
buy://ETH-USDC/ff84ea0708f7b1bbc203f3c85f,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588999738002,LIMIT,0.1136002,213.4782,OrderCancelled,1588999798000
sell://ETH-USDC/6a956dfb4782d3941f528676fe,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588999738014,LIMIT,0.0863997,213.6918,OrderCancelled,1588999798014
buy://ETH-USDC/e323786b20824230d75af58711,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588999799003,LIMIT,0.1133099,213.5182,OrderCancelled,1588999859001
sell://ETH-USDC/c8b2e0155fa5e0ed8927f7f39e,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588999799015,LIMIT,0.08669,213.7318,OrderCancelled,1588999859015
buy://ETH-USDC/c5a142b1e46b58566577fc3934,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588999860001,LIMIT,0.1126934,213.6031,OrderCancelled,1588999920001
sell://ETH-USDC/f5f9598f081bac125ec552023b,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588999860016,LIMIT,0.0873066,213.8169,SellOrderCompleted,1588999899013
buy://ETH-USDC/683f32801a34495f0685e6ad0a,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588999959001,LIMIT,0.1559185,213.6631,OrderCancelled,1589000019001
sell://ETH-USDC/1cf54a8a452d6f18da26b8af9d,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1588999959013,LIMIT,0.0440815,213.8769,OrderCancelled,1589000019015
buy://ETH-USDC/ad04ffdac47035dc1841eae730,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589000020002,LIMIT,0.1562511,213.6181,BuyOrderCompleted,1589000072475
sell://ETH-USDC/5a82e983ad2dd321ec2ff43696,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589000020016,LIMIT,0.0437489,213.8319,SellOrderCompleted,1589000043015
buy://ETH-USDC/3f72187fbdae337fbb35cc8b92,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589000133001,LIMIT,0.1023451,213.2983,OrderCancelled,1589000193002
sell://ETH-USDC/98179ce8d36c412eda02472494,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589000133016,LIMIT,0.0976548,213.5117,SellOrderCompleted,1589000186015
buy://ETH-USDC/d79e15b189896294ccec69624d,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589000246003,LIMIT,0.1503033,213.4182,BuyOrderCompleted,1589000294017
sell://ETH-USDC/c3a792b6820b5c40e647debe1f,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589000246018,LIMIT,0.0496967,213.6318,OrderCancelled,1589000306002
buy://ETH-USDC/5f00f459869e0f155f2150c67f,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589000354002,LIMIT,0.0769639,213.1684,OrderCancelled,1589000414001
sell://ETH-USDC/2dfdb945124c6f4ac1ac999b10,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589000354014,LIMIT,0.123036,213.3816,SellOrderCompleted,1589000397016
buy://ETH-USDC/b35b76aac636bfe70d4e22bf60,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589000457002,LIMIT,0.1360436,213.5032,OrderCancelled,1589000517001
sell://ETH-USDC/a98c56690e5e77da66483c8229,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589000457014,LIMIT,0.0639563,213.7168,SellOrderCompleted,1589000477015
buy://ETH-USDC/31b8647ecec2f40481c7316902,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589000537002,LIMIT,0.1669554,213.6481,OrderCancelled,1589000597001
sell://ETH-USDC/cf006db604fd9d9c746d984513,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589000537013,LIMIT,0.0330445,213.8619,OrderCancelled,1589000597015
buy://ETH-USDC/f20609b9506b832165ae234fe6,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589000598002,LIMIT,0.1671411,213.6231,OrderCancelled,1589000658002
sell://ETH-USDC/12e37275960d472c1f04b73963,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589000598013,LIMIT,0.0328588,213.8369,SellOrderCompleted,1589000633015
buy://ETH-USDC/4559eba9d68bfc373cef20dcf8,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589000693001,LIMIT,0.1825669,213.7581,OrderCancelled,1589000753001
sell://ETH-USDC/c4d2cd0b189ecea5cd3a99b9d9,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589000693013,LIMIT,0.0174331,213.9719,OrderCancelled,1589000753014
buy://ETH-USDC/0f343ceeed1b4480cf6102ff63,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589000754001,LIMIT,0.1827911,213.7281,BuyOrderCompleted,1589000774014
sell://ETH-USDC/6f1ff12be1b35a1ed48f06f4f9,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589000754015,LIMIT,0.0172089,213.9419,OrderCancelled,1589000814002
buy://ETH-USDC/5e1f8666bf31dbf708bcf3758e,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589000834002,LIMIT,0.0940149,213.3683,OrderCancelled,1589000894001
sell://ETH-USDC/5ddecb46c717a2c30966cd81bc,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589000834015,LIMIT,0.105985,213.5817,OrderCancelled,1589000894013
buy://ETH-USDC/e2caf0d16f8f7e3f1c4d5ff705,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589000895002,LIMIT,0.094447,213.3083,BuyOrderCompleted,1589000898750
sell://ETH-USDC/26b4283f162fd7c47e75fadb91,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589000895016,LIMIT,0.1055529,213.5217,OrderCancelled,1589000955001
buy://ETH-USDC/9145daef5b70a80c202c2852f1,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589000959002,LIMIT,0.0499234,212.9285,BuyOrderCompleted,1589000985017
sell://ETH-USDC/7ce743ee60d6433d0c0a5fed60,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589000959016,LIMIT,0.1500765,213.1415,OrderCancelled,1589001019003
buy://ETH-USDC/7b1b292a084c51be7e528f8c9e,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001045002,LIMIT,0.02567,212.8285,OrderCancelled,1589001105001
sell://ETH-USDC/8ebe50e86e67fe6eb1a0e56340,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001045014,LIMIT,0.17433,213.0415,OrderCancelled,1589001105016
buy://ETH-USDC/7fbadd3e5944f1735bc725c72b,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001106001,LIMIT,0.02602,212.7786,OrderCancelled,1589001166001
sell://ETH-USDC/919713e78c7edad2f8696a5bf2,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001106014,LIMIT,0.17398,212.9914,OrderCancelled,1589001166015
buy://ETH-USDC/b1176f321dfb6548f77478a5bc,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001167000,LIMIT,0.0262651,212.7436,OrderCancelled,1589001227002
sell://ETH-USDC/7a3bf51b08640d38f1b0addafc,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001167013,LIMIT,0.1737348,212.9564,SellOrderCompleted,1589001202014
buy://ETH-USDC/203e8b419b1e5e78fc5de598a1,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001262001,LIMIT,0.1142207,212.5986,OrderCancelled,1589001322001
sell://ETH-USDC/8e4ffb787362189b859bcd5a27,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001262015,LIMIT,0.0857792,212.8114,SellOrderCompleted,1589001274015
buy://ETH-USDC/edceef82e4de37d671d8050865,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001334003,LIMIT,0.1550074,212.8835,OrderCancelled,1589001394001
sell://ETH-USDC/ac337edbcf31c4f37395e83266,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001334016,LIMIT,0.0449925,213.0965,OrderCancelled,1589001394014
buy://ETH-USDC/ad2d23ca7888d5cf0983feb257,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001395002,LIMIT,0.1539691,213.0234,OrderCancelled,1589001455001
sell://ETH-USDC/709336eccb4a4f034b509f210e,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001395015,LIMIT,0.0460308,213.2366,OrderCancelled,1589001455014
buy://ETH-USDC/e6252c66f3f3509909557ac1a2,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001456002,LIMIT,0.1537098,213.0584,OrderCancelled,1589001516001
sell://ETH-USDC/a1261e34e56aa6d21683d68e22,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001456015,LIMIT,0.0462902,213.2716,OrderCancelled,1589001516015
buy://ETH-USDC/1862ca4cd33264c4a743e7d043,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001517002,LIMIT,0.1527842,213.1834,OrderCancelled,1589001577001
sell://ETH-USDC/0eba5404b3e79659b8c316db77,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001517015,LIMIT,0.0472158,213.3966,OrderCancelled,1589001577015
buy://ETH-USDC/e1081581a27cc1cdcd41977f43,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001578002,LIMIT,0.1528212,213.1784,OrderCancelled,1589001638001
sell://ETH-USDC/f4ed087c488094f6f43b62cfcb,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001578015,LIMIT,0.0471788,213.3916,OrderCancelled,1589001638014
buy://ETH-USDC/20b488b8ef9c546514a3c828bf,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001639002,LIMIT,0.1527842,213.1834,OrderCancelled,1589001699002
sell://ETH-USDC/601b70ba7c931954294ecddc1e,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001639016,LIMIT,0.0472158,213.3966,OrderCancelled,1589001699015
buy://ETH-USDC/5cf89211215973ae39108d7ca2,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001700001,LIMIT,0.1520445,213.2833,OrderCancelled,1589001760001
sell://ETH-USDC/415dbd211719bc80186554622c,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001700014,LIMIT,0.0479555,213.4967,OrderCancelled,1589001760016
buy://ETH-USDC/514bf1c228e5b333ae2376bb25,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001761001,LIMIT,0.1517118,213.3283,OrderCancelled,1589001821002
sell://ETH-USDC/311629a8a8fd42a1e664c3f384,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001761016,LIMIT,0.0482881,213.5417,OrderCancelled,1589001821016
buy://ETH-USDC/6e2bd8d12a741fab63dcbb671c,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001822002,LIMIT,0.1522293,213.2583,BuyOrderCompleted,1589001862015
sell://ETH-USDC/50c53f67c9cf2044e8e3e66d27,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001822015,LIMIT,0.0477706,213.4717,OrderCancelled,1589001882001
buy://ETH-USDC/c739f6bdc9b9901f2c77dbe7aa,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001922001,LIMIT,0.0766417,213.1884,OrderCancelled,1589001982001
sell://ETH-USDC/ce4cbe5c0883f53436a4a517fc,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001922014,LIMIT,0.1233583,213.4016,OrderCancelled,1589001982015
buy://ETH-USDC/3f3ed235150448b83bd2e6ab24,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001983002,LIMIT,0.0767489,213.1734,BuyOrderCompleted,1589002022179
sell://ETH-USDC/94bad51308b3b80df759d01d80,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589001983013,LIMIT,0.123251,213.3866,OrderCancelled,1589002043002
buy://ETH-USDC/2e7ef7d0bcfd889b27769d4e8f,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589002083001,LIMIT,0.0396887,212.9885,BuyOrderCompleted,1589002108014
sell://ETH-USDC/8ac23cd2c54dfac796b72ee9ed,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589002083014,LIMIT,0.1603112,213.2015,OrderCancelled,1589002143001
buy://ETH-USDC/d6f460e852d578a8e5d63a3cd3,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589002168002,LIMIT,0.0215266,212.7486,OrderCancelled,1589002228000
sell://ETH-USDC/7880943d9805a97a28971dfe84,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589002168015,LIMIT,0.1784733,212.9614,OrderCancelled,1589002228012
buy://ETH-USDC/300e9e535e1019368d5249b435,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589002229002,LIMIT,0.0211074,212.8085,BuyOrderCompleted,1589002234874
sell://ETH-USDC/c44214ab62062781cc638097fe,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589002229015,LIMIT,0.1788925,213.0215,OrderCancelled,1589002289001
buy://ETH-USDC/fd3590f9157bf7b871d2ce779f,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589002295002,LIMIT,0.0097239,212.9285,OrderCancelled,1589002355002
sell://ETH-USDC/92cdd663796b44f7cee8dff323,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589002295016,LIMIT,0.190276,213.1415,SellOrderCompleted,1589002337015
buy://ETH-USDC/e316c96c0961121c77027691a7,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589002397001,LIMIT,0.1026858,213.2333,OrderCancelled,1589002457001
sell://ETH-USDC/7f6569f96da6dc9e9c1152faaa,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589002397015,LIMIT,0.0973141,213.4467,OrderCancelled,1589002457015
buy://ETH-USDC/3eda4a34ca0e13e704e2540be2,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589002458001,LIMIT,0.1028305,213.2133,BuyOrderCompleted,1589002475017
sell://ETH-USDC/7c634138107c95e0da38a8b50a,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589002458015,LIMIT,0.0971695,213.4267,OrderCancelled,1589002518002
